Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17
168	'targetImageID',005,'distractorImageID',095,'targetImageFile','.\stim\005','distractorImageFile','.\stim\095','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',-05,'distractor01X',005,'distractor01Y',000,'distractor02X',000,'distractor02Y',-05,'distractor03X',005,'distractor03Y',005,'distractor04X',-05,'distractor04Y',000,'distractor05X',000,'distractor05Y',005,'distractor06X',-05,'distractor06Y',-05,'distractor07X',-05,'distractor07Y',005,'distractorPerTrial',007	1	15	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\005, 0, 0)	pic(.\stim\095, 0, 0)	pic(.\stim\095, 0, 0)	pic(.\stim\095, 0, 0)	pic(.\stim\095, 0, 0)	pic(.\stim\095, 0, 0)	pic(.\stim\095, 0, 0)	pic(.\stim\095, 0, 0)
169	'targetImageID',009,'distractorImageID',091,'targetImageFile','.\stim\009','distractorImageFile','.\stim\091','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',000,'distractor01X',005,'distractor01Y',005,'distractor02X',-05,'distractor02Y',-05,'distractor03X',005,'distractor03Y',-05,'distractor04X',000,'distractor04Y',005,'distractor05X',005,'distractor05Y',000,'distractor06X',-05,'distractor06Y',005,'distractor07X',000,'distractor07Y',-05,'distractorPerTrial',007	1	15	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\009, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)	pic(.\stim\091, 0, 0)
170	'targetImageID',030,'distractorImageID',030,'targetImageFile','.\stim\030','distractorImageFile','.\stim\030','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',-05,'distractor01X',000,'distractor01Y',-05,'distractor02X',000,'distractor02Y',005,'distractor03X',005,'distractor03Y',000,'distractor04X',-05,'distractor04Y',005,'distractor05X',005,'distractor05Y',-05,'distractor06X',005,'distractor06Y',005,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)
171	'targetImageID',042,'distractorImageID',042,'targetImageFile','.\stim\042','distractorImageFile','.\stim\042','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',000,'distractor01X',000,'distractor01Y',005,'distractor02X',005,'distractor02Y',-05,'distractor03X',-05,'distractor03Y',-05,'distractor04X',005,'distractor04Y',005,'distractor05X',000,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',005,'distractor07X',005,'distractor07Y',000,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)	pic(.\stim\042, 0, 0)
172	'targetImageID',005,'distractorImageID',005,'targetImageFile','.\stim\005','distractorImageFile','.\stim\005','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',005,'distractor01X',000,'distractor01Y',-05,'distractor02X',-05,'distractor02Y',000,'distractor03X',000,'distractor03Y',005,'distractor04X',005,'distractor04Y',005,'distractor05X',005,'distractor05Y',000,'distractor06X',005,'distractor06Y',-05,'distractor07X',-05,'distractor07Y',-05,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)
173	'targetImageID',077,'distractorImageID',077,'targetImageFile','.\stim\077','distractorImageFile','.\stim\077','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',000,'distractor01X',000,'distractor01Y',-05,'distractor02X',005,'distractor02Y',005,'distractor03X',-05,'distractor03Y',000,'distractor04X',-05,'distractor04Y',005,'distractor05X',-05,'distractor05Y',-05,'distractor06X',000,'distractor06Y',005,'distractor07X',005,'distractor07Y',-05,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\077, 0, 0)	pic(.\stim\077, 0, 0)	pic(.\stim\077, 0, 0)	pic(.\stim\077, 0, 0)	pic(.\stim\077, 0, 0)	pic(.\stim\077, 0, 0)	pic(.\stim\077, 0, 0)	pic(.\stim\077, 0, 0)
174	'targetImageID',020,'distractorImageID',020,'targetImageFile','.\stim\020','distractorImageFile','.\stim\020','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',000,'distractor01X',000,'distractor01Y',-05,'distractor02X',005,'distractor02Y',005,'distractor03X',000,'distractor03Y',005,'distractor04X',005,'distractor04Y',-05,'distractor05X',-05,'distractor05Y',005,'distractor06X',005,'distractor06Y',000,'distractor07X',-05,'distractor07Y',-05,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\020, 0, 0)	pic(.\stim\020, 0, 0)	pic(.\stim\020, 0, 0)	pic(.\stim\020, 0, 0)	pic(.\stim\020, 0, 0)	pic(.\stim\020, 0, 0)	pic(.\stim\020, 0, 0)	pic(.\stim\020, 0, 0)
175	'targetImageID',039,'distractorImageID',039,'targetImageFile','.\stim\039','distractorImageFile','.\stim\039','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',-05,'distractor01X',-05,'distractor01Y',000,'distractor02X',-05,'distractor02Y',005,'distractor03X',005,'distractor03Y',000,'distractor04X',000,'distractor04Y',005,'distractor05X',-05,'distractor05Y',-05,'distractor06X',000,'distractor06Y',-05,'distractor07X',005,'distractor07Y',005,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)	pic(.\stim\039, 0, 0)
176	'targetImageID',007,'distractorImageID',093,'targetImageFile','.\stim\007','distractorImageFile','.\stim\093','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',000,'distractor01X',-05,'distractor01Y',-05,'distractor02X',-05,'distractor02Y',000,'distractor03X',-05,'distractor03Y',005,'distractor04X',000,'distractor04Y',005,'distractor05X',005,'distractor05Y',005,'distractor06X',000,'distractor06Y',-05,'distractor07X',005,'distractor07Y',-05,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\007, 0, 0)	pic(.\stim\093, 0, 0)	pic(.\stim\093, 0, 0)	pic(.\stim\093, 0, 0)	pic(.\stim\093, 0, 0)	pic(.\stim\093, 0, 0)	pic(.\stim\093, 0, 0)	pic(.\stim\093, 0, 0)
177	'targetImageID',090,'distractorImageID',010,'targetImageFile','.\stim\090','distractorImageFile','.\stim\010','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',005,'distractor01X',-05,'distractor01Y',-05,'distractor02X',005,'distractor02Y',005,'distractor03X',005,'distractor03Y',-05,'distractor04X',005,'distractor04Y',000,'distractor05X',000,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',000,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\090, 0, 0)	pic(.\stim\010, 0, 0)	pic(.\stim\010, 0, 0)	pic(.\stim\010, 0, 0)	pic(.\stim\010, 0, 0)	pic(.\stim\010, 0, 0)	pic(.\stim\010, 0, 0)	pic(.\stim\010, 0, 0)
178	'targetImageID',048,'distractorImageID',052,'targetImageFile','.\stim\048','distractorImageFile','.\stim\052','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',-05,'distractor01X',005,'distractor01Y',-05,'distractor02X',000,'distractor02Y',-05,'distractor03X',-05,'distractor03Y',005,'distractor04X',-05,'distractor04Y',000,'distractor05X',005,'distractor05Y',005,'distractor06X',005,'distractor06Y',000,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\048, 0, 0)	pic(.\stim\052, 0, 0)	pic(.\stim\052, 0, 0)	pic(.\stim\052, 0, 0)	pic(.\stim\052, 0, 0)	pic(.\stim\052, 0, 0)	pic(.\stim\052, 0, 0)	pic(.\stim\052, 0, 0)
179	'targetImageID',033,'distractorImageID',067,'targetImageFile','.\stim\033','distractorImageFile','.\stim\067','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',-05,'distractor01X',000,'distractor01Y',-05,'distractor02X',005,'distractor02Y',000,'distractor03X',-05,'distractor03Y',000,'distractor04X',-05,'distractor04Y',-05,'distractor05X',000,'distractor05Y',005,'distractor06X',005,'distractor06Y',005,'distractor07X',-05,'distractor07Y',005,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\033, 0, 0)	pic(.\stim\067, 0, 0)	pic(.\stim\067, 0, 0)	pic(.\stim\067, 0, 0)	pic(.\stim\067, 0, 0)	pic(.\stim\067, 0, 0)	pic(.\stim\067, 0, 0)	pic(.\stim\067, 0, 0)
180	'targetImageID',068,'distractorImageID',032,'targetImageFile','.\stim\068','distractorImageFile','.\stim\032','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',005,'distractor01X',-05,'distractor01Y',-05,'distractor02X',000,'distractor02Y',005,'distractor03X',005,'distractor03Y',000,'distractor04X',005,'distractor04Y',005,'distractor05X',-05,'distractor05Y',000,'distractor06X',000,'distractor06Y',-05,'distractor07X',005,'distractor07Y',-05,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\068, 0, 0)	pic(.\stim\032, 0, 0)	pic(.\stim\032, 0, 0)	pic(.\stim\032, 0, 0)	pic(.\stim\032, 0, 0)	pic(.\stim\032, 0, 0)	pic(.\stim\032, 0, 0)	pic(.\stim\032, 0, 0)
181	'targetImageID',029,'distractorImageID',071,'targetImageFile','.\stim\029','distractorImageFile','.\stim\071','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',005,'distractor01Y',005,'distractor02X',000,'distractor02Y',005,'distractor03X',-05,'distractor03Y',005,'distractor04X',005,'distractor04Y',-05,'distractor05X',-05,'distractor05Y',-05,'distractor06X',005,'distractor06Y',000,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	16	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\029, 0, 0)	pic(.\stim\071, 0, 0)	pic(.\stim\071, 0, 0)	pic(.\stim\071, 0, 0)	pic(.\stim\071, 0, 0)	pic(.\stim\071, 0, 0)	pic(.\stim\071, 0, 0)	pic(.\stim\071, 0, 0)
182	'targetImageID',047,'distractorImageID',047,'targetImageFile','.\stim\047','distractorImageFile','.\stim\047','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',000,'distractor01Y',005,'distractor02X',-05,'distractor02Y',005,'distractor03X',005,'distractor03Y',005,'distractor04X',005,'distractor04Y',-05,'distractor05X',-05,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',000,'distractor07X',005,'distractor07Y',000,'distractorPerTrial',007	1	17	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\047, 0, 0)	pic(.\stim\047, 0, 0)	pic(.\stim\047, 0, 0)	pic(.\stim\047, 0, 0)	pic(.\stim\047, 0, 0)	pic(.\stim\047, 0, 0)	pic(.\stim\047, 0, 0)	pic(.\stim\047, 0, 0)
183	'targetImageID',011,'distractorImageID',011,'targetImageFile','.\stim\011','distractorImageFile','.\stim\011','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',-05,'distractor01X',000,'distractor01Y',005,'distractor02X',000,'distractor02Y',-05,'distractor03X',005,'distractor03Y',000,'distractor04X',-05,'distractor04Y',-05,'distractor05X',005,'distractor05Y',005,'distractor06X',-05,'distractor06Y',005,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	17	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\011, 0, 0)	pic(.\stim\011, 0, 0)	pic(.\stim\011, 0, 0)	pic(.\stim\011, 0, 0)	pic(.\stim\011, 0, 0)	pic(.\stim\011, 0, 0)	pic(.\stim\011, 0, 0)	pic(.\stim\011, 0, 0)
184	'targetImageID',026,'distractorImageID',026,'targetImageFile','.\stim\026','distractorImageFile','.\stim\026','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',-05,'distractor01X',005,'distractor01Y',-05,'distractor02X',000,'distractor02Y',005,'distractor03X',-05,'distractor03Y',000,'distractor04X',005,'distractor04Y',005,'distractor05X',-05,'distractor05Y',005,'distractor06X',005,'distractor06Y',000,'distractor07X',000,'distractor07Y',-05,'distractorPerTrial',007	1	17	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)
185	'targetImageID',028,'distractorImageID',028,'targetImageFile','.\stim\028','distractorImageFile','.\stim\028','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',-05,'distractor01X',005,'distractor01Y',-05,'distractor02X',005,'distractor02Y',005,'distractor03X',000,'distractor03Y',005,'distractor04X',000,'distractor04Y',-05,'distractor05X',-05,'distractor05Y',000,'distractor06X',005,'distractor06Y',000,'distractor07X',-05,'distractor07Y',005,'distractorPerTrial',007	1	17	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\028, 0, 0)	pic(.\stim\028, 0, 0)	pic(.\stim\028, 0, 0)	pic(.\stim\028, 0, 0)	pic(.\stim\028, 0, 0)	pic(.\stim\028, 0, 0)	pic(.\stim\028, 0, 0)	pic(.\stim\028, 0, 0)
186	'targetImageID',086,'distractorImageID',086,'targetImageFile','.\stim\086','distractorImageFile','.\stim\086','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',000,'distractor01X',-05,'distractor01Y',005,'distractor02X',000,'distractor02Y',005,'distractor03X',005,'distractor03Y',005,'distractor04X',000,'distractor04Y',-05,'distractor05X',005,'distractor05Y',-05,'distractor06X',005,'distractor06Y',000,'distractor07X',-05,'distractor07Y',-05,'distractorPerTrial',007	1	17	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\086, 0, 0)	pic(.\stim\086, 0, 0)	pic(.\stim\086, 0, 0)	pic(.\stim\086, 0, 0)	pic(.\stim\086, 0, 0)	pic(.\stim\086, 0, 0)	pic(.\stim\086, 0, 0)	pic(.\stim\086, 0, 0)
187	'targetImageID',015,'distractorImageID',015,'targetImageFile','.\stim\015','distractorImageFile','.\stim\015','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',005,'distractor01X',-05,'distractor01Y',-05,'distractor02X',005,'distractor02Y',005,'distractor03X',005,'distractor03Y',000,'distractor04X',-05,'distractor04Y',000,'distractor05X',-05,'distractor05Y',005,'distractor06X',005,'distractor06Y',-05,'distractor07X',000,'distractor07Y',-05,'distractorPerTrial',007	1	17	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)
